gender,senior,partner,deps,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,labels,tenure_map
1,0,0,1,33,1,0,2,0,0,0,0,0,0,1,1,3,20.15,0,2.0
1,1,1,0,45,1,1,1,0,1,1,1,1,0,1,1,0,98.7,0,3.0
0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,25.2,0,0.0
1,0,0,0,6,1,0,0,1,1,0,0,0,0,0,1,0,55.7,0,0.0
1,0,0,0,21,1,0,0,1,0,1,0,1,0,0,0,0,65.35,0,1.0
0,0,1,1,65,1,1,2,0,0,0,0,0,0,2,1,0,25.3,0,5.0
0,1,1,0,6,1,1,1,0,0,0,0,0,1,0,1,2,84.35,1,0.0
0,0,0,0,8,1,0,1,1,0,0,0,1,0,0,0,2,84.95,1,0.0
1,0,0,0,11,1,0,1,0,0,0,1,0,0,0,1,2,73.85,1,0.0
1,0,1,1,43,1,1,2,0,0,0,0,0,0,2,0,3,24.25,0,3.0
1,0,1,1,49,0,0,0,0,1,0,0,1,1,1,1,0,51.8,1,4.0
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,1,0.0
1,1,0,0,15,1,0,1,0,0,0,0,0,1,0,1,2,79.4,1,1.0
1,0,1,1,60,1,0,0,1,1,1,0,0,0,2,0,0,60.5,0,4.0
1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,25.1,0,1.0
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1,1.0
1,0,1,1,35,1,0,2,0,0,0,0,0,0,1,0,0,20.05,0,2.0
1,1,1,0,44,1,1,1,0,1,0,0,0,1,1,0,3,88.4,1,3.0
0,0,1,1,12,0,0,0,0,0,0,1,0,0,1,0,1,30.25,0,0.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.2,0,0.0
0,0,0,0,28,1,0,0,1,1,0,1,0,0,1,1,2,59.9,0,2.0
1,0,1,0,70,1,1,2,0,0,0,0,0,0,2,0,0,25.15,0,5.0
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,1,0.0
1,0,0,0,18,1,0,1,0,1,1,0,1,1,0,0,1,101.3,0,1.0
1,0,1,0,70,1,1,0,1,0,0,1,1,1,2,1,1,76.95,0,5.0
0,0,1,1,9,1,1,0,0,1,0,0,0,0,0,1,3,55.3,0,0.0
0,1,0,0,67,1,0,1,1,1,0,1,1,0,2,1,0,92.45,0,5.0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,48.45,0,0.0
0,0,1,1,18,1,0,2,0,0,0,0,0,0,2,0,3,19.35,0,1.0
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,51.75,1,0.0
1,1,1,1,71,1,0,1,1,1,1,0,0,0,1,1,0,86.7,0,5.0
1,0,1,1,30,1,1,1,1,1,0,0,1,0,0,1,2,94.4,1,2.0
1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,3,55.7,0,0.0
0,0,0,0,55,1,1,1,1,0,1,0,0,0,1,1,1,84.25,0,4.0
1,0,0,0,59,1,0,0,0,0,1,1,1,0,0,1,2,64.65,0,4.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,1,0.0
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,0,0.0
1,0,1,1,45,1,0,0,1,0,0,1,0,0,2,0,0,54.65,0,3.0
0,0,1,1,54,1,1,2,0,0,0,0,0,0,1,1,0,24.75,0,4.0
1,0,1,1,51,1,1,2,0,0,0,0,0,0,1,1,3,23.95,0,4.0
0,1,1,0,72,1,1,1,0,1,1,0,1,1,1,0,1,105.0,0,5.0
1,0,1,0,44,1,0,0,1,1,0,1,0,0,1,1,0,59.85,0,3.0
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,20.05,0,0.0
0,0,0,0,66,1,1,1,0,0,1,0,1,0,1,1,0,92.15,0,5.0
1,0,1,1,68,0,0,0,1,1,0,0,1,0,1,0,3,44.8,0,5.0
0,0,0,0,31,1,0,2,0,0,0,0,0,0,2,0,1,20.9,0,2.0
0,1,0,0,21,1,1,1,0,0,0,0,1,1,0,1,0,95.4,0,1.0
1,0,0,1,21,1,1,1,1,0,0,0,0,0,0,0,2,80.35,0,1.0
0,0,1,1,55,1,1,0,1,0,1,1,1,1,2,1,0,85.1,0,4.0
1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,1,34.7,1,0.0
1,1,1,0,71,1,1,1,1,1,1,1,1,1,2,1,0,115.05,0,5.0
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,81.1,1,0.0
1,0,1,1,22,1,0,2,0,0,0,0,0,0,1,0,3,19.95,0,1.0
0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,3,20.55,1,0.0
0,0,0,0,61,1,1,1,0,0,1,1,1,1,2,1,2,106.6,1,5.0
0,0,1,0,67,1,1,0,0,1,1,1,1,1,2,0,0,86.15,0,5.0
0,1,0,0,14,1,0,1,1,1,0,0,0,0,0,0,2,78.85,0,1.0
1,0,1,0,59,1,1,1,1,1,1,1,1,0,0,1,2,106.75,1,4.0
1,1,1,0,21,1,0,1,0,0,1,0,1,0,0,0,0,86.55,0,1.0
1,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,3,42.4,0,0.0
0,0,0,0,3,1,0,1,0,0,0,0,1,1,0,1,2,89.45,1,0.0
1,0,1,0,70,1,1,2,0,0,0,0,0,0,2,0,0,24.25,0,5.0
0,0,0,0,3,1,0,1,0,1,0,1,1,1,0,1,2,97.9,1,0.0
1,1,0,0,21,1,0,2,0,0,0,0,0,0,1,0,0,20.5,0,1.0
1,0,0,0,20,1,0,2,0,0,0,0,0,0,0,1,1,19.6,0,1.0
1,0,1,1,22,1,0,2,0,0,0,0,0,0,1,0,0,20.25,0,1.0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,55.7,1,0.0
0,0,0,0,63,1,0,2,0,0,0,0,0,0,2,1,3,20.6,0,5.0
0,0,1,1,70,1,0,2,0,0,0,0,0,0,2,0,0,19.8,0,5.0
1,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,2,79.8,1,1.0
0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,2,80.2,0,0.0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,116.4,0,5.0
0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1,2,31.65,0,1.0
1,0,1,0,61,1,0,1,0,1,1,1,0,1,0,0,1,94.15,0,5.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,20.65,0,0.0
0,1,1,0,56,1,1,1,0,0,0,1,0,0,0,1,0,76.85,0,4.0
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,20.15,0,0.0
1,0,0,0,35,1,1,0,1,0,0,0,0,0,2,0,3,55.25,0,2.0
0,0,1,0,18,0,0,0,0,0,1,0,1,0,0,1,2,39.05,1,1.0
1,0,1,0,72,1,1,0,0,1,1,0,1,1,2,0,0,82.15,0,5.0
0,1,0,0,49,1,1,1,1,1,1,1,0,1,1,0,0,103.0,0,4.0
0,0,1,0,44,1,1,1,1,1,1,1,0,0,0,1,1,95.1,0,3.0
0,1,1,0,3,1,0,1,0,0,0,1,1,0,0,1,3,83.9,1,0.0
0,0,1,1,37,1,1,1,0,1,1,0,0,1,0,1,2,95.15,0,3.0
1,0,1,0,61,1,1,0,0,1,1,0,1,1,1,1,2,79.8,0,5.0
1,0,1,0,70,1,1,0,1,0,1,1,0,1,2,1,1,74.8,0,5.0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1,0.0
0,0,0,0,41,1,0,2,0,0,0,0,0,0,0,0,2,20.45,0,3.0
1,0,1,1,70,1,1,0,1,1,1,1,0,1,1,0,0,78.35,0,5.0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,53.55,1,0.0
1,0,0,0,51,1,0,2,0,0,0,0,0,0,1,0,2,19.1,0,4.0
0,0,1,1,42,1,0,2,0,0,0,0,0,0,2,0,3,20.0,0,3.0
0,0,1,1,70,1,1,1,1,1,1,1,0,0,2,0,0,93.9,1,5.0
1,0,0,0,48,1,0,2,0,0,0,0,0,0,1,0,0,19.95,0,3.0
1,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,2,113.15,1,5.0
0,0,0,0,48,1,1,2,0,0,0,0,0,0,2,0,1,24.0,0,3.0
0,1,1,0,26,1,0,1,0,1,0,0,0,1,0,0,2,84.95,1,2.0
1,0,1,0,11,1,1,1,0,1,0,0,0,0,0,1,0,80.5,1,0.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.3,1,0.0
0,0,0,0,27,1,0,2,0,0,0,0,0,0,1,0,3,19.15,0,2.0
0,1,0,0,46,1,0,1,0,1,1,0,1,0,1,1,0,91.3,0,3.0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3,49.65,1,0.0
0,0,0,0,46,1,0,0,0,0,1,1,0,0,2,0,1,54.35,1,3.0
1,0,1,1,25,1,0,2,0,0,0,0,0,0,0,1,3,19.15,0,2.0
1,0,0,0,4,1,0,1,0,0,0,0,1,1,0,1,2,88.45,1,0.0
1,0,0,0,13,1,0,2,0,0,0,0,0,0,2,0,3,19.75,0,1.0
1,0,1,0,31,1,0,0,1,1,1,1,0,1,1,1,1,75.5,0,2.0
0,0,1,1,23,1,1,1,0,0,0,0,1,0,0,1,2,83.75,0,1.0
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,19.4,0,0.0
0,0,0,0,65,1,1,2,0,0,0,0,0,0,2,0,0,26.5,0,5.0
1,1,0,0,22,1,1,1,0,0,0,1,1,0,0,1,0,90.5,1,1.0
0,0,1,1,55,1,0,2,0,0,0,0,0,0,1,0,1,19.15,0,4.0
1,0,1,0,9,1,0,1,0,1,1,1,1,0,0,1,3,94.85,1,0.0
1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,1,0.0
0,0,1,1,35,0,0,0,0,0,0,1,1,0,1,0,3,40.9,0,2.0
1,0,0,0,6,1,0,0,1,0,1,1,1,1,2,1,3,80.25,0,0.0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,48.6,1,0.0
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,0,1.0
1,0,1,1,10,1,0,0,0,0,1,0,1,0,0,0,3,60.2,0,0.0
1,0,0,1,15,1,0,0,0,0,1,1,0,0,1,0,1,55.2,0,1.0
0,1,0,0,40,0,0,0,1,1,0,0,1,1,0,1,2,55.8,1,3.0
0,0,1,1,13,1,0,0,1,0,0,1,0,0,1,0,0,54.15,0,1.0
1,0,1,0,29,1,1,1,0,1,0,0,0,0,0,1,0,80.15,1,2.0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,75.5,1,0.0
0,1,1,0,58,1,1,1,0,0,0,1,1,1,0,1,0,100.4,0,4.0
0,0,0,0,45,1,0,0,1,1,0,1,0,0,1,1,1,62.55,0,3.0
0,0,1,1,72,1,1,0,1,1,1,1,0,0,2,1,0,70.45,0,5.0
1,0,1,1,68,1,1,1,1,1,0,0,0,0,1,1,0,85.5,0,5.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,20.2,1,0.0
0,0,1,1,38,1,0,0,1,1,0,0,0,0,0,0,2,54.5,0,3.0
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,20.75,0,0.0
1,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,3,20.35,0,0.0
0,1,1,0,20,1,0,1,0,0,0,0,1,1,1,1,0,91.0,0,1.0
1,0,1,0,72,1,1,1,0,1,1,0,1,1,2,1,0,104.8,0,5.0
0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,1,74.75,1,0.0
1,0,0,0,23,1,1,1,0,0,1,1,1,1,0,1,3,104.05,1,1.0
1,0,0,0,40,1,0,0,0,0,0,1,0,0,0,1,2,51.1,0,3.0
1,1,1,0,62,1,1,1,0,1,0,0,0,1,0,1,0,89.8,0,5.0
0,0,0,1,22,1,0,2,0,0,0,0,0,0,0,1,2,20.55,0,1.0
0,0,0,0,11,1,0,0,1,0,1,0,0,1,0,0,0,64.05,0,0.0
1,1,1,0,7,1,1,1,0,0,0,0,0,0,0,1,2,74.85,0,0.0
0,0,0,0,13,1,1,1,1,1,0,0,1,0,0,1,2,96.65,1,1.0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.05,1,0.0
0,0,0,0,39,1,1,1,0,1,1,0,1,1,0,1,2,103.45,1,3.0
1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,25.0,0,0.0
1,0,0,0,58,1,0,2,0,0,0,0,0,0,2,0,1,20.3,0,4.0
1,0,0,1,6,1,1,2,0,0,0,0,0,0,0,0,3,26.35,0,0.0
0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,19.9,1,0.0
0,0,1,0,22,1,0,0,0,1,1,0,0,0,0,1,3,54.7,0,1.0
1,0,1,0,14,0,0,0,0,0,0,0,1,1,0,0,2,46.35,1,1.0
1,0,1,1,64,1,1,1,0,0,1,0,0,1,1,0,1,90.25,0,5.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,19.95,1,0.0
1,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,3,20.65,0,0.0
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,79.6,1,0.0
1,0,0,1,39,1,1,2,0,0,0,0,0,0,1,0,0,25.45,0,3.0
0,0,0,0,20,1,0,2,0,0,0,0,0,0,1,0,3,19.5,0,1.0
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,75.9,1,0.0
1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,76.2,1,0.0
1,0,1,0,64,1,1,0,1,0,0,0,1,0,1,1,1,66.15,0,5.0
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,19.25,1,0.0
0,0,1,0,46,1,0,0,0,1,0,0,1,1,0,1,1,69.1,0,3.0
0,1,1,1,28,0,0,0,0,1,0,0,0,1,1,1,2,39.1,0,2.0
0,0,1,0,33,1,0,2,0,0,0,0,0,0,0,0,3,20.05,0,2.0
1,0,1,1,39,1,0,0,1,1,1,0,0,0,1,0,2,59.8,0,3.0
0,0,1,0,42,1,1,1,0,0,1,1,0,0,0,1,2,84.3,1,3.0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,48.6,0,0.0
0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,1,2,79.0,1,0.0
1,1,1,0,70,1,0,1,1,1,1,0,1,1,2,0,1,105.35,0,5.0
1,0,0,0,65,1,1,2,0,0,0,0,0,0,2,1,0,25.1,0,5.0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,49.75,0,0.0
1,0,1,0,18,1,1,1,0,0,0,0,1,1,0,1,2,94.75,0,1.0
1,0,1,0,24,1,1,1,0,0,0,0,1,1,0,1,2,93.0,0,1.0
1,0,0,0,63,1,1,0,1,0,1,1,0,1,2,1,0,71.9,0,5.0
0,0,0,1,44,1,1,0,0,1,0,0,1,1,1,1,3,77.55,0,3.0
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,2,19.85,0,0.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,1,0.0
0,0,1,1,37,1,1,1,0,0,0,0,1,1,0,1,2,95.25,0,3.0
0,1,0,0,10,1,0,1,0,0,1,0,0,1,0,1,1,84.6,1,0.0
1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,0,25.05,0,2.0
1,0,1,0,35,0,0,0,1,0,1,0,1,1,1,0,1,53.15,0,2.0
0,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,2,20.15,0,0.0
0,1,1,0,39,1,1,1,0,0,0,1,1,1,0,1,2,101.25,0,3.0
1,1,1,0,43,1,0,1,0,1,1,0,1,1,1,1,0,100.55,0,3.0
0,0,1,1,17,1,1,2,0,0,0,0,0,0,0,0,3,24.1,1,1.0
0,0,1,0,61,1,1,2,0,0,0,0,0,0,2,0,0,25.3,0,5.0
0,0,1,0,49,1,1,0,1,1,1,0,0,1,1,0,2,71.8,0,4.0
1,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,3,19.7,0,0.0
0,0,1,1,64,0,0,0,0,1,1,1,0,1,2,0,2,49.85,0,5.0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,0,0.0
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2,19.75,0,0.0
1,0,1,0,40,1,0,1,0,1,1,0,0,0,1,0,2,80.8,0,3.0
0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,2,60.0,1,0.0
1,0,0,0,8,1,1,1,0,0,0,0,0,1,0,1,2,86.55,1,0.0
0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,3,20.85,1,0.0
0,1,1,0,34,1,0,0,0,0,1,1,1,0,1,0,0,64.2,0,2.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,35.0,0,0.0
0,0,0,0,39,0,0,0,0,0,1,0,1,1,0,1,2,50.75,1,3.0
0,1,1,0,58,1,0,1,1,1,0,1,1,1,1,1,1,105.5,1,4.0
1,0,1,1,45,1,0,2,0,0,0,0,0,0,2,0,2,19.2,0,3.0
1,1,0,0,6,1,0,1,1,0,0,0,1,0,0,1,0,85.15,1,0.0
1,0,0,0,43,1,0,1,1,1,1,1,0,0,1,1,1,90.65,0,3.0
1,0,1,1,41,1,0,2,0,0,0,0,0,0,2,1,3,20.0,0,3.0
1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,1,2,74.65,0,0.0
1,0,0,0,72,0,0,0,1,0,1,1,1,1,2,1,1,61.2,0,5.0
1,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,3,19.95,0,0.0
1,0,1,1,9,1,0,0,0,1,0,1,0,0,0,0,3,54.8,0,0.0
1,1,1,0,72,1,1,0,0,0,1,0,1,1,2,1,1,73.45,0,5.0
0,0,1,0,33,1,0,0,0,0,0,1,0,0,1,1,3,51.45,0,2.0
0,0,1,0,72,1,1,1,1,0,0,0,0,0,2,0,0,80.45,0,5.0
1,0,1,0,22,1,0,0,1,0,0,1,0,0,0,1,2,54.2,1,1.0
0,0,1,0,70,1,1,1,0,1,1,1,1,1,1,1,2,109.5,1,5.0
1,0,1,1,21,1,1,1,0,1,1,0,1,1,0,0,2,104.4,1,1.0
1,0,0,0,15,1,0,1,0,0,1,0,1,0,0,0,2,85.3,0,1.0
1,1,1,0,29,1,1,1,0,0,0,1,0,0,0,1,2,79.3,0,2.0
0,0,1,1,15,1,0,0,0,1,1,1,1,1,0,0,0,76.5,0,1.0
1,1,1,1,71,1,1,1,1,1,0,0,1,1,0,1,1,105.1,1,5.0
1,1,0,0,72,1,1,2,0,0,0,0,0,0,2,0,0,25.4,0,5.0
0,0,1,0,19,1,1,1,0,0,0,0,1,0,0,1,2,86.85,0,1.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.65,0,0.0
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,75.7,1,0.0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,45.55,0,0.0
0,1,1,1,11,1,1,1,0,0,1,0,0,0,0,1,1,78.1,0,0.0
0,0,0,0,12,1,0,2,0,0,0,0,0,0,1,0,3,19.3,0,0.0
0,0,1,0,70,1,1,1,0,1,1,1,1,1,2,1,2,110.5,0,5.0
0,1,1,0,20,1,1,1,0,0,1,0,1,0,0,0,2,90.8,1,1.0
0,0,0,0,23,1,0,2,0,0,0,0,0,0,0,1,0,20.3,0,1.0
1,1,0,0,49,1,1,0,1,1,1,1,0,1,2,0,1,81.35,0,4.0
0,0,1,1,4,1,1,1,0,1,0,0,1,1,0,1,2,97.95,1,0.0
1,0,0,0,32,1,1,1,1,1,0,1,1,1,0,1,1,108.15,1,2.0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,2,55.3,0,0.0
1,1,1,0,69,0,0,0,1,1,0,0,1,1,2,0,1,56.55,0,5.0
1,0,0,0,6,1,0,1,0,0,0,0,1,0,0,1,1,80.5,1,0.0
0,0,1,1,24,1,0,2,0,0,0,0,0,0,2,1,3,19.7,0,1.0
0,0,0,0,32,1,1,1,0,1,1,0,1,1,1,1,1,104.05,0,2.0
0,0,0,0,27,1,0,0,1,1,0,0,0,0,2,0,0,52.85,0,2.0
0,1,1,0,27,1,1,1,1,0,0,1,1,1,0,1,0,104.3,1,2.0
1,0,0,0,58,1,1,1,0,0,0,1,0,0,0,0,0,80.65,0,4.0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,1,0.0
0,0,1,1,18,1,1,2,0,0,0,0,0,0,2,1,1,24.65,0,1.0
0,0,1,1,47,1,0,2,0,0,0,0,0,0,2,1,0,21.3,0,3.0
0,0,1,1,70,1,1,1,0,1,1,1,1,1,2,1,2,110.2,0,5.0
0,0,0,0,13,1,1,1,0,1,1,1,0,0,0,0,2,89.4,1,1.0
0,0,1,1,36,1,0,0,1,0,0,0,0,0,0,0,1,51.05,0,2.0
1,0,0,0,67,1,0,2,0,0,0,0,0,0,2,1,3,19.8,0,5.0
0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,19.9,0,0.0
1,1,0,0,19,1,0,1,1,0,0,0,0,1,0,1,2,87.3,0,1.0
0,0,1,1,71,1,0,2,0,0,0,0,0,0,2,0,0,19.85,0,5.0
1,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,3,89.4,0,5.0
0,0,1,1,48,1,0,2,0,0,0,0,0,0,2,0,3,20.0,0,3.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.05,0,0.0
1,0,1,1,18,1,0,0,1,0,1,1,1,1,0,0,2,83.25,0,1.0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.6,1,0.0
1,1,1,0,67,1,1,1,0,1,0,1,1,1,2,0,0,102.9,0,5.0
1,0,1,1,69,0,0,0,1,0,1,1,0,0,2,0,3,39.1,0,5.0
1,0,0,0,19,1,1,1,0,1,0,0,1,1,0,1,2,99.95,1,1.0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,2,1,3,114.5,0,5.0
0,1,0,0,38,1,0,2,0,0,0,0,0,0,2,0,3,20.2,0,3.0
1,1,1,0,40,1,0,0,0,0,0,0,0,1,1,0,2,55.8,0,3.0
0,0,1,1,61,1,1,2,0,0,0,0,0,0,2,1,3,24.2,0,5.0
0,0,0,0,10,1,1,1,0,1,0,0,0,0,0,1,1,81.0,1,0.0
1,0,1,0,32,1,1,0,1,0,0,1,1,0,1,1,1,72.8,0,2.0
0,0,0,0,21,1,1,1,0,1,0,0,1,1,0,1,1,99.85,0,1.0
0,1,0,0,59,1,1,1,0,0,1,0,1,1,1,1,2,99.5,0,4.0
0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,1,1.0
0,0,0,0,47,1,0,2,0,0,0,0,0,0,2,0,1,20.25,0,3.0
1,0,1,1,69,1,1,2,0,0,0,0,0,0,2,1,0,26.0,0,5.0
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,19.9,0,0.0
0,0,1,1,22,1,0,2,0,0,0,0,0,0,0,0,0,19.05,0,1.0
1,1,1,0,15,1,1,1,1,0,1,0,1,0,0,1,2,96.5,0,1.0
0,0,0,0,53,1,0,2,0,0,0,0,0,0,2,0,1,19.85,0,4.0
0,1,1,0,28,1,1,2,0,0,0,0,0,0,0,0,3,25.7,0,2.0
1,0,0,0,22,1,0,2,0,0,0,0,0,0,1,0,3,20.3,0,1.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,1,0.0
1,1,1,0,16,1,0,1,0,0,1,1,0,1,0,1,2,91.55,0,1.0
0,0,1,1,48,0,0,0,1,1,0,1,0,0,2,0,3,39.4,0,3.0
1,1,1,0,30,1,1,1,1,1,1,1,1,0,0,1,0,105.7,0,2.0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,0,0.0
1,1,0,0,57,1,1,1,1,0,0,1,0,1,2,0,2,93.75,0,4.0
0,1,1,0,68,1,1,1,1,1,0,0,0,1,1,1,1,96.55,1,5.0
0,0,1,0,23,1,0,0,0,0,0,1,1,0,1,0,0,60.0,0,1.0
0,0,1,0,65,1,0,0,0,0,0,1,1,0,2,1,1,59.8,0,5.0
1,0,1,0,44,1,0,1,0,0,0,0,1,1,1,1,0,90.65,0,3.0
0,0,1,1,71,1,1,1,1,1,1,0,1,1,2,1,0,109.0,0,5.0
0,0,1,0,37,1,1,0,1,0,1,1,0,0,1,0,1,68.1,0,3.0
0,0,0,0,12,1,0,2,0,0,0,0,0,0,0,0,3,20.4,0,0.0
1,0,1,1,69,1,1,0,0,1,1,1,1,1,2,1,0,81.95,0,5.0
0,0,0,0,35,1,0,0,1,1,1,0,0,0,0,0,2,60.55,0,2.0
1,0,0,0,5,1,0,0,0,1,0,1,0,1,0,1,0,65.6,0,0.0
1,0,1,1,58,1,1,1,0,0,0,0,1,0,2,0,0,82.5,0,4.0
1,0,1,0,72,1,1,0,1,1,1,1,0,1,2,1,0,82.3,0,5.0
1,0,1,0,72,1,1,0,1,1,1,1,0,0,2,0,3,68.15,0,5.0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.3,0,0.0
0,0,0,0,39,1,0,1,1,0,1,1,1,0,1,1,2,95.55,1,3.0
1,0,1,1,53,1,0,2,0,0,0,0,0,0,1,0,1,20.2,0,4.0
0,0,0,0,27,1,0,1,0,0,1,1,0,1,0,1,2,89.2,0,2.0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,1,0.0
0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,2,89.3,1,0.0
0,0,1,0,18,1,0,1,1,0,0,0,0,0,0,0,2,74.8,0,1.0
1,0,1,1,46,1,0,2,0,0,0,0,0,0,2,1,3,20.2,0,3.0
0,0,1,0,72,1,1,0,1,0,1,1,1,1,2,1,1,84.4,0,5.0
0,0,0,0,36,1,0,1,0,0,1,1,0,1,0,1,2,87.55,1,2.0
0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,2,25.15,0,0.0
0,0,0,0,25,1,0,2,0,0,0,0,0,0,2,0,1,19.8,0,2.0
0,0,1,1,40,0,0,0,0,1,0,0,1,1,0,1,2,50.85,0,3.0
1,0,1,0,63,1,1,1,0,1,1,0,1,1,0,1,2,102.4,0,5.0
0,1,0,0,15,1,0,1,1,0,1,1,0,1,0,1,3,96.3,1,1.0
1,0,0,0,14,1,1,0,0,1,0,0,0,0,0,1,1,55.5,0,1.0
1,1,1,0,72,1,1,1,0,1,1,1,1,1,2,1,0,109.75,0,5.0
1,0,0,0,39,1,1,1,1,1,0,0,1,1,0,1,2,106.4,0,3.0
0,0,1,1,47,0,0,0,1,1,1,0,1,1,2,1,1,60.0,0,3.0
1,0,1,0,19,1,1,1,1,1,0,1,0,0,0,1,1,88.8,0,1.0
0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,2,85.2,1,0.0
0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,2,35.1,1,1.0
0,0,0,0,17,1,1,1,0,0,1,0,0,0,0,0,0,80.05,0,1.0
1,1,1,0,34,1,1,1,0,0,0,0,0,0,0,1,2,75.55,0,2.0
